gene,CGI_chr,CGI_start,CGI_end,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue,WGBS_log2FC,WGBS_-log10(Pvalue),UCSC_CpG_Islands_Name,cpgs
NADSYN1,chr11,71453051,71453634,0.00546538588936734,-0.04124527203591026,2621.6140484031703,-0.15203251513575414,0.18621516709787192,-1.166439507843241,0.2717920271332582,chr11:71164097-71164680,"['cg07212292', 'cg19345671', 'cg23305502', 'cg15757022']"
MSH3,chr5,80654184,80655054,0.0003312355084465055,-0.08318164016433284,4.423517256140303e-09,-0.10008081210425271,40.37100979355853,-1.3089812211331764,0.2697809100208801,chr5:79950003-79950873,"['cg11646734', 'cg16401290']"
AP1G1,chr16,71808020,71809198,0.0,-0.18737559040608384,6.683692847551507e-67,-0.003032860022430953,6369.667635166033,0.0743306230213827,1.7527946261447436,chr16:71841923-71843101,"['cg03047098', 'cg27373657']"
GJC1,chr17,44829442,44830693,0.09970188804239814,-0.1416114331295518,1.959262185162131e-37,-0.10694850466624575,22.230331593362486,1.256062007351381,20.03038971759747,chr17:42906810-42908061,['cg17203313']
LHX1,chr17,36934599,36943576,0.26681020205366013,-0.12432720310210456,2.214006016104205e-22,-0.1687912498602569,0.021183327705096476,1.435641545256641,inf,chr17:35291899-35300875,"['cg10043865', 'cg10356613']"
PDCD4,chr10,110871656,110872718,0.007452798940046373,-0.10204072513377128,0.0003747344293005544,-0.047101317584598346,1337.6865424333776,0.3508497083453453,0.8650786921986064,chr10:112631414-112632476,"['cg17108996', 'cg16385933']"
NASP,chr1,45583918,45584910,0.021088660704427515,-0.06962335415232097,4.811342663621027,-0.12973801438687002,2.3979012094399486,-0.5488757118133147,0.4079707136276531,chr1:46049590-46050582,"['cg16305186', 'cg25599763', 'cg24352281']"
JUN,chr1,58781789,58785268,0.017638290824776415,-0.028541652252365362,2283.8841902016416,0.2054142571740824,8.381192765416422e-05,0.7732807674988972,20.524997355139863,chr1:59247461-59250940,"['cg03256465', 'cg25613251', 'cg15500320', 'cg20787340']"
CUX1,chr7,101814102,101817750,0.01093077177873468,0.0027017794865853116,6714.260001068615,-0.16093443888420372,0.060321311662196384,-0.5599052986708607,0.4202642575736519,chr7:101457382-101461030,['cg19874047']
ANKH,chr5,14872097,14872463,0.0304736667770785,-0.09199634633122873,5.1374588622121225e-08,0.17242080224851025,0.012849350336582131,-0.3816969603655735,0.3147617543195041,chr5:14872206-14872572,"['cg07019536', 'cg08522087', 'cg10946038']"
FAM76B,chr11,95789296,95790879,0.019239262448934525,-0.04991375666325062,7176.058803198186,-0.08657543021379921,118.30464711705308,-0.09942232312275,0.6970652300164677,chr11:95522460-95524043,"['cg09014478', 'cg03412097', 'cg27261641', 'cg02272447', 'cg18394519', 'cg09877105', 'cg25622487', 'cg21769600', 'cg24425560', 'cg25478527', 'cg11028316', 'cg13531268']"
TMED5,chr1,93179875,93180914,0.00948161642928122,-0.038452548387381956,6122.4364998068195,-0.16779779102295522,0.024245410051364553,0.1908823894816525,1.086993146588802,chr1:93645432-93646471,"['cg24810019', 'cg23929381', 'cg24658158', 'cg03888578', 'cg00373131', 'cg13580321', 'cg17470347', 'cg18760729']"
CDCA7L,chr7,21945453,21946224,0.009208347134812852,-0.36961424306121093,1.1192674301537202e-246,-0.10997144854327365,16.911914516343362,-0.166195052906392,0.8830070454248283,chr7:21985071-21985842,"['cg11112419', 'cg22107210', 'cg24491766', 'cg20661176', 'cg06847146']"
HECW2,chr2,196592668,196593798,0.3002649884067572,-0.009673797438017096,6237.461692141824,-0.19899731352303096,0.00023918346164838197,0.8485427832534874,10.962057203067769,chr2:197457392-197458522,"['cg07853758', 'cg01381678', 'cg12644696', 'cg24613479']"
GGA3,chr17,75261099,75262020,0.03130175554819477,0.02227631129112301,4602.384424006689,-0.09508128576326488,61.01915779280276,0.0364982171080507,0.3446239334389918,chr17:73257180-73258101,"['cg16827057', 'cg22891316', 'cg03031660', 'cg08436643']"
CPSF4,chr7,99438476,99439269,0.014006530071452231,-0.02529426132610017,6470.330703882155,-0.0504758230197381,1131.7198872892725,-0.6649111745698867,0.4389626736505563,chr7:99036099-99036892,"['cg13827212', 'cg10256052', 'cg09099965', 'cg07184541', 'cg10500406', 'cg07163811', 'cg00901683']"
LIMD1,chr3,45593598,45594440,0.005299768135144088,-0.20859397069018618,3.261986930179549e-73,0.04737863158459947,1319.7910150955536,-0.4570079879468974,0.5270239757536163,chr3:45635090-45635932,"['cg16532711', 'cg05460370', 'cg10545536']"
TUBB2A,chr6,3157166,3158184,0.0182179529645578,-0.029970491860766807,38.30693278658914,0.04838902297389356,1256.0731501794987,0.7691444862996801,7.266119616518671,chr6:3157400-3158418,['cg24306277']
CLCN2,chr3,184361427,184363498,0.02070221927790659,-0.04743585589064358,2.722906837446486,0.039158950459821554,1927.551216914773,-0.6691277603777901,0.2167245706412118,chr3:184079215-184081286,"['cg08059820', 'cg07052476']"
KREMEN1,chr22,29072651,29074245,0.05929115601192447,-0.09235333484386563,3.32513015565159e-14,-0.3076796447149215,3.4854655491372256e-14,0.6514546141267519,11.120299694598064,chr22:29468639-29470233,"['cg06977068', 'cg16781439']"
SLC35F3,chr1,233904552,233905711,0.46936071546869823,-0.3576434454534338,1.1847709136785435e-264,-0.060250838024999365,669.0265029700944,2.2614237960547494,156.11553095101215,chr1:234040298-234041457,['cg22685369']
NLN,chr5,65721776,65722685,0.03585624378933421,-0.006205053131191913,4247.210194855872,-0.17132079020177574,0.014967943692075582,-0.5323223067075528,0.1203615731887118,chr5:65017603-65018512,"['cg25314520', 'cg14593867', 'cg24907970', 'cg04309230']"
C4orf33,chr4,129093194,129093744,0.01632517863057777,-0.09358746813202261,4.058332986565777e-05,-0.1048703292491876,26.72488412406,-0.2633159347723182,0.5857575309870398,chr4:130014349-130014899,"['cg18089134', 'cg10871523', 'cg01807202', 'cg15371777', 'cg25785477', 'cg22080728', 'cg01558638']"
GTF2IRD1,chr7,74453457,74453731,0.17290493540907587,-0.23044946125514917,7.461795731416905e-55,-0.021346164369402947,3807.527382346891,0.3861989613953806,2.1730378249008915,chr7:73867787-73868061,"['cg10836716', 'cg23166765', 'cg08603083', 'cg07377876']"
CTDSP1,chr2,218398375,218400833,0.019294468367008943,-0.11287709664657444,5.8712512728502215e-06,-0.3326813936159279,3.9057428013631644e-17,-0.4189316416249333,0.0384543513457615,chr2:219263098-219265556,"['cg26828218', 'cg00330502', 'cg18853435', 'cg17941846']"
CGN,chr1,151511097,151511426,0.019542894998343822,-0.08420303535247028,1.1965480386369725e-11,-0.01771303967434918,4277.472022495489,0.191815227450209,0.3059009114464291,chr1:151483573-151483902,['cg15600987']
PRKD2,chr19,46716177,46717560,0.012586949320967208,-0.25984370028975856,1.2677685605227772e-117,0.03944262517079501,1903.8457037002595,0.0159184758548511,2.23820537157629,chr19:47219434-47220817,"['cg08230695', 'cg23864632']"
CPNE1,chr20,35664634,35665005,0.02914872474329248,0.005336885263673052,3707.0026642029575,-0.19835875377825793,0.000264996031962466,-0.0262967437082271,0.3875107933832258,chr20:34252556-34252927,"['cg18497960', 'cg08342023']"
CACHD1,chr1,64469871,64470931,0.21646240476979134,-0.18488982006916946,1.6456123507305047e-43,-0.24841688125430056,3.0097631677507496e-08,0.4522022472414694,3.328205220341084,chr1:64935554-64936614,"['cg15132650', 'cg12809259']"
PPIA,chr7,44796127,44797199,0.005520591807441758,-0.08295579222742909,2247.983307204483,-0.04706976578273249,1339.7338213500495,-0.3624560141822253,1.11560885452064,chr7:44835726-44836798,"['cg08901752', 'cg12342027', 'cg12520111', 'cg14056620', 'cg25980157', 'cg12111272']"
NAA20,chr20,20017060,20017915,0.029006766668243977,-0.0577241586544421,229.20724665385333,-0.22674536920129315,2.0008422055600964e-06,-0.5413684135486632,0.0487174908517375,chr20:19997704-19998559,"['cg09560043', 'cg10533351', 'cg18253917', 'cg23145487', 'cg25446676', 'cg25211013', 'cg20759724']"
GNAO1,chr16,56190819,56191068,0.4640609473335542,-0.18962713036423778,2.2770664586658487e-67,0.20254934553950468,0.00013442272291759973,1.9631654166271468,18.77852736152887,chr16:56224731-56224980,"['cg10273340', 'cg00866976']"
AATF,chr17,36948458,36949457,0.04703544219940378,-0.05452649168248986,0.23495293900198796,-0.08221211307666967,162.91287926837157,-0.2209594225789226,0.9017642633256788,chr17:35305758-35306757,"['cg12740148', 'cg06971602']"
PSPC1,chr13,19782007,19783094,0.01623053991387877,-0.10916166496280635,2.473439180830292e-06,-0.16634889518514956,0.02948066635682556,-0.6780023518695184,0.2444860689610456,chr13:20356147-20357234,"['cg22719334', 'cg13289241']"
CACNA1H,chr16,1152414,1154624,0.3352103345478635,-0.09877035405873547,2.799446350091995e-06,0.05886864533429325,723.375714149041,1.2890154851700582,88.74880291473103,chr16:1202414-1204624,"['cg18816877', 'cg16427096', 'cg00609966']"
GFI1,chr1,92480350,92487052,0.035726115553873096,-0.04835545908537756,5557.480544370214,0.19007844049722167,0.00097090448700857,-0.1006681193790054,0.3428785072507446,chr1:92945907-92952609,"['cg16707062', 'cg15394350', 'cg07011357', 'cg08892208', 'cg16358430', 'cg26015176', 'cg18221467', 'cg13930300', 'cg13359699', 'cg23807354', 'cg11412935', 'cg00697033', 'cg20813081', 'cg13138155']"
VCL,chr10,73997726,73998469,0.02903831290714365,-0.0456636035259666,17.236103998028845,-0.0946623269320466,63.11732020684527,-0.319923521803079,0.2286598472723112,chr10:75757484-75758227,"['cg17214737', 'cg06291112', 'cg18802414']"
KLHDC9,chr1,161098272,161099011,0.01589930440543226,-0.360465931669245,1.9820330132094404e-43,-0.03211943798088139,2579.705134478988,0.795824060401289,8.011898638189743,chr1:161068062-161068801,"['cg23651323', 'cg05410790']"
TBX20,chr7,35253374,35255063,0.7654852600198742,-0.21399087758629676,4.753910533312984e-89,0.0697052162344247,379.0362562743085,2.3551432897293543,189.6298774875929,chr7:35292985-35294674,['cg26673012']
SLC39A10,chr2,195656831,195658226,0.022656508777740975,-0.043546921419530635,2951.3300707022067,-0.02982081186016377,2819.071168148448,-0.36219318736547,0.6487238255491731,chr2:196521555-196522950,"['cg18922250', 'cg07261473', 'cg20561984', 'cg21250164', 'cg11517071']"
ARL5A,chr2,151827961,151828617,0.013415038092083472,-0.009630778761040279,30.497346481021864,-0.012454491374272552,4997.8353435186145,0.2693523021045849,1.5098443359982947,chr2:152684475-152685131,"['cg25750814', 'cg16257254']"
C19orf47,chr19,40348273,40348826,0.021364690294799604,-0.05272929379834596,3659.422633568566,-0.0592665568028762,707.3828776016725,0.074932118519071,0.1579981367267921,chr19:40854180-40854733,"['cg17761554', 'cg08452062', 'cg17508018', 'cg17978844', 'cg12016209', 'cg18376335']"
ZIK1,chr19,57583371,57584396,0.14491553494534615,-0.7346426629424633,0.0,-0.17575431317058898,0.008043809720270816,1.78100251554322,49.36726350675943,chr19:58094739-58095764,"['cg18579862', 'cg04342092']"
TSEN34,chr19,54189183,54191646,0.014988406757204373,-0.025666255412800477,7846.578688237072,-0.27615502222049615,7.562175075164876e-11,-0.4801906572892772,0.7425815782652967,chr19:54693034-54695497,"['cg07518035', 'cg12173535', 'cg13922166', 'cg23233673', 'cg03278989', 'cg00446966', 'cg21577705', 'cg23968678']"
PEG10,chr7,94655546,94657215,0.4662691840565309,-0.39528126065673047,0.0,-0.021469539180784016,3792.0186432343344,0.2710790429557185,9.56758741679222,chr7:94284858-94286527,"['cg27492749', 'cg08172445', 'cg21088896']"
ISL1,chr5,51382798,51383541,0.695263332229215,-0.1778457032208422,1.2026192167271411e-60,-0.01713985570269856,4353.831784831257,2.3198078015053607,78.80493346684227,chr5:50678632-50679375,['cg07270078']
DUSP6,chr12,89351391,89354367,0.04537926465717125,-0.03653839972595753,5413.763195659256,-0.16012132421653708,0.06703493502879396,0.5703565255221278,8.833457804144128,chr12:89745168-89748144,"['cg14430979', 'cg25563189', 'cg20733500', 'cg05958510', 'cg18081750']"
PIK3R1,chr5,68288385,68288623,0.24412056972507454,-0.13311532614082897,1.4755392584157207e-30,0.14895198599715873,0.27114341890725396,4.6135854907889255,61.95788791493957,chr5:67584213-67584451,"['cg08945395', 'cg20439288']"
AGBL5,chr2,27049978,27050532,0.011041183614883515,-0.06625051847066282,1.4437011197595986e-05,-0.07844093096603615,212.53674079076305,-0.1909529366675195,0.0069436791995323,chr2:27272846-27273400,"['cg14462928', 'cg22908266', 'cg03267400']"
OLFML2B,chr1,162023232,162024341,0.12211549078061168,-0.006958994524164192,8055.605932618004,0.01155124071273102,5125.599017044105,0.4140608043112132,2.857543918522976,chr1:161993022-161994131,"['cg24623497', 'cg11067756', 'cg10505415']"
DCAF7,chr17,63549860,63550929,0.01639615766810202,0.03027892009799689,4152.288122723807,-0.1596926599324887,0.07085522780778658,-0.9243425427544244,0.1442506168403797,chr17:61627221-61628290,"['cg14434187', 'cg08383709', 'cg09651738', 'cg04854972']"
UCHL5,chr1,193059091,193060141,0.026581649552832067,0.0566521222254643,4988.031083206115,-0.05663979699656452,818.3104142843556,0.3913943028217039,1.667354425338221,chr1:193028221-193029271,"['cg16091319', 'cg08913815', 'cg05576974', 'cg09513609']"
ANKRD13A,chr12,109999332,109999846,0.013845644253063926,0.020859647735251348,1485.5704388681725,-0.3065770442658974,4.635068613911323e-14,-0.4263164812436945,0.0810167995874584,chr12:110437137-110437651,"['cg23851412', 'cg10418716', 'cg25683752', 'cg27033198', 'cg12333095']"
COTL1,chr16,84617354,84617959,0.0364359059291156,-0.22275151753350214,3.300747941549729e-97,-0.2575429133528582,4.53747734391717e-09,-0.2115511481781464,0.3986006870378619,chr16:84650960-84651565,['cg07126095']
DHRS3,chr1,12616978,12618636,0.05730374296124545,-0.2741339334066694,5.536230024767779e-135,0.179693358835196,0.004572045927605152,0.4022109103229117,3.1890465324615858,chr1:12676983-12678642,"['cg26887379', 'cg11694418', 'cg26917873', 'cg01083689']"
ELAVL3,chr19,11479480,11482828,0.3776084796290162,-0.054306067026694216,0.0022679190584336878,-0.05912646070595698,712.9813191230867,0.9959647756661926,69.26799469319616,chr19:11590295-11593643,['cg00466364']
RAB1B,chr11,66267745,66267976,0.02561554598652976,-0.03161614401799854,158.1913384013863,-0.2926904926931697,1.5157923745209824e-12,-0.3601090417984607,0.0234257465920645,chr11:66035216-66035447,"['cg23034356', 'cg21558323', 'cg05214125']"
FGFRL1,chr4,1012142,1012494,0.05823120238489567,-0.2015742355399944,3.3145501559971487e-75,0.1681425722938864,0.023137611282586748,-1.257137605823724,0.2863550993966809,chr4:1005930-1006282,"['cg00940891', 'cg17105609', 'cg25906220', 'cg08774969', 'cg22747897']"
CASP3,chr4,184648807,184649484,0.0241801921165949,0.011281458421736713,2402.946515370548,-0.2251109101998833,2.700626612344472e-06,0.0945765937619539,0.3295443072923699,chr4:185569961-185570638,['cg23259381']
ERCC5,chr13,102845750,102846413,0.011096389532957933,-0.09218565363770112,0.0007091553285955656,0.022490296683141744,3664.898590158295,0.1001033526137524,2.2273429960860365,chr13:103498100-103498763,"['cg17615682', 'cg04304205', 'cg11012078', 'cg07177755']"
E2F8,chr11,19240926,19242850,0.020647013359832173,0.021119533797543073,8015.592718756911,0.017060102924750943,4364.501638320617,1.5401666078912208,35.92497888048229,chr11:19262473-19264397,"['cg23812361', 'cg15400381', 'cg09127853']"
OS9,chr12,57693748,57694246,0.020536601523683338,0.048936157993567084,168.13896279864608,-0.19241645144958264,0.0006767393524303681,-0.0506191427392021,0.3771545298324598,chr12:58087531-58088029,"['cg18723031', 'cg07817320']"
CCPG1,chr15,55407942,55408608,0.02302086783703213,0.002306617160458097,6267.128199150966,-0.2941708509430472,1.054568920030704e-12,-0.4727221073026854,0.4346346720565073,chr15:55700140-55700806,"['cg05761032', 'cg07818096', 'cg25189007', 'cg17842399']"
WIPI2,chr7,5190026,5190710,0.004140443855581318,-0.0612867585682664,52.27423143072349,-0.25519769891120697,7.4317965724430185e-09,-0.053728499235916,0.3139028829005205,chr7:5229657-5230341,"['cg11582546', 'cg23783747']"
RMND5B,chr5,178130549,178131392,0.0057414154797394285,-0.07194264652439182,3.527643589035174,-0.31181227962389313,1.1846155643042077e-14,-0.2541188543613557,0.8288378107113406,chr5:177557550-177558393,"['cg18735615', 'cg16257040', 'cg08742780']"
PPP1R14C,chr6,150142635,150143866,0.14251407750910897,-0.26366049406793113,2.1336614680324338e-69,-0.0646350168488341,517.8801869935827,0.8637252797495477,13.225423098299304,chr6:150463771-150465002,"['cg26349375', 'cg26031255', 'cg16715162', 'cg09608387']"
PGAM1,chr10,97426021,97426537,0.009605829744948658,-0.020500216946147884,1124.4965658868014,-0.09339591846370052,69.85554464935448,0.0223335699864942,0.4111737773155829,chr10:99185778-99186294,"['cg05835744', 'cg02660350']"
PLCL2,chr3,16883888,16885350,0.002208236722976703,-0.13024845120054965,3.970764314231275e-29,-0.16420311366032336,0.03926097057096479,0.380687226281052,2.262856880673187,chr3:16925381-16926849,"['cg03585549', 'cg12112073', 'cg08542227']"
DUSP5,chr10,110497405,110498926,0.09031688196974717,-0.1477467439324468,4.9147983139426096e-33,0.20583844545513078,7.810437763797696e-05,0.2568272923998717,1.9378169517290849,chr10:112257163-112258684,"['cg16354296', 'cg15881906', 'cg14943877']"
WDR43,chr2,28894500,28895159,0.003974826101358066,-0.07041256085445874,0.016885125235379023,-0.07345855342383364,297.50578986600203,0.4505459867072128,2.7917165796218466,chr2:29117366-29118025,"['cg10117518', 'cg07749079']"
ABT1,chr6,26595818,26596093,0.02434580987081815,-0.010738261364160676,7637.78575742673,-0.2340437098776654,5.09739182149322e-07,0.5836829484945837,1.9031409195930429,chr6:26596046-26596321,"['cg06871863', 'cg14430738']"
CHPT1,chr12,101697266,101698588,0.01048912443413934,-0.10240442399610027,8.222574993447935e-12,-0.20793142818611599,5.5028156878383936e-05,-0.1989008066223268,0.33891844096993,chr12:102091044-102092366,"['cg21494973', 'cg00475036', 'cg01020980']"
NOP14,chr4,2962732,2964287,0.007701225571381252,-0.051775494000592975,3408.6198977897125,0.03527686156676224,2272.0052711287867,-0.3481282832863727,0.5794281006932394,chr4:2964459-2966014,"['cg17055083', 'cg03671748', 'cg24272216', 'cg16818443', 'cg12234426', 'cg04976479', 'cg07203098', 'cg16467235']"
LPCAT4,chr15,34367274,34367769,0.017555481947664788,0.0006921118315853514,35.08188257387079,-0.147064772254014,0.3400942787267643,-0.6440647811505612,0.2368513628318965,chr15:34659475-34659970,"['cg16108253', 'cg01209271']"
