,Beta
cg17787366,0.028886920534476057
cg27133494,0.018037827744862945
cg02353418,0.030993035444407183
cg09809276,0.02366593605678937
cg18237510,0.022586021740547642
cg17759082,0.011738417715692612
cg14515252,0.024382397366869774
cg01491656,0.018618049693128583
cg18396865,0.03236964160098744
cg04318476,0.020352861662886204
cg14439353,0.023548242186660743
cg04237662,0.02491928474468608
cg13889422,0.02622363188603074
cg24094746,0.02822785587762854
cg19477600,0.033944733671528664
cg22211719,0.02031257477672073
cg20767111,0.030923569460984304
cg16577002,0.01438046917736036
cg26375147,0.01580419965163118
cg08726071,0.018115839516669206
cg00877401,0.017085805070246804
cg15875068,0.03993339136359355
cg14868530,0.022823488585152103
cg15562912,0.02569328959051952
cg20880234,0.027325049495973048
cg01860947,0.018357449988535793
cg12595736,0.017985970515312158
cg01813026,0.017386512061266696
cg08754625,0.01999011463551983
cg01133099,0.025359242352006785
cg24033871,0.02328375089146025
cg26639216,0.03259182558860411
cg01835766,0.024542579266413983
cg21951594,0.02818306258131891
cg07897448,0.018877284179936626
cg01447914,0.020320488664524954
cg14526166,0.018561913296592507
cg20731597,0.01581275392620247
cg19364879,0.02388733609704906
cg07032245,0.03698203024069708
cg06713374,0.026237357332907548
cg02982745,0.024986041288719136
cg06867613,0.026930672209234563
cg17387746,0.01718939265666145
cg20012172,0.023887980716233614
cg24627793,0.020445142757192454
cg06812586,0.0213930139064758
cg03965682,0.03892041387149228
cg21581129,0.027853092604538335
cg13873762,0.023819780220690607
cg05642551,0.031753634782768325
cg12646931,0.01548282005051397
cg18241904,0.018732216122181504
cg08941759,0.01680446316472032
cg16047970,0.02796078565745876
cg15525053,0.014060517349593061
cg11674863,0.01651319500037018
cg16681820,0.026247711900582296
cg20393324,0.01801560057624206
cg05315521,0.014768677230560962
cg20243816,0.02255301144302183
cg04211370,0.015611766161187562
cg15645784,0.02794380944398392
cg13017478,0.02534048379698458
cg20094282,0.017822056444358945
cg23277638,0.018655718279635535
cg05219517,0.02035692910873571
cg08866589,0.023801789068506107
cg00770279,0.027882894964226804
cg27647661,0.03771739094129182
cg04616447,0.020242063867572022
cg17465063,0.020152266199744973
cg25494789,0.026568919159667675
cg06242063,0.01446025631725209
cg16063519,0.025327813426378014
cg24440088,0.01402897419811535
cg16986746,0.021420398557514236
cg19895345,0.025563501515808457
cg23296392,0.026562318051484287
cg07594474,0.017845691808294057
cg04784163,0.017388570476750534
cg10367364,0.028924318901825376
cg15450295,0.01888777273380439
cg23589045,0.021296048705526854
cg14789568,0.0275114425407017
cg14094681,0.015089621211200154
cg16212881,0.013818745906938634
cg20569194,0.022289836529987835
cg00702338,0.01617710376695653
cg22861279,0.025514766894889955
cg19074496,0.02983469722462944
cg05935283,0.015147738115947055
cg09914675,0.026066409853712575
cg02568374,0.030554027267848234
cg03278924,0.025774699075582913
cg07340574,0.027455259670819156
cg06802812,0.030858717046296277
cg03113700,0.019333853785880546
cg04301623,0.03019517866158889
cg05004900,0.020378484922835394
cg06591456,0.023247262274307085
cg04101340,0.025386200405274464
cg02585098,0.029273115003249788
cg18849840,0.022533024016742582
cg20116266,0.02006014305422726
cg09195389,0.0322736528802252
cg03140866,0.034147033726442656
cg12062464,0.018071287858124133
cg22555675,0.026779762869120698
cg17404081,0.023733479971630562
cg13144966,0.019980549930982073
cg12571005,0.024854481509705442
cg26376809,0.010718591234889028
cg16013485,0.015698116155617725
cg09952395,0.031834009673063796
cg10524192,0.013977925212532117
cg01744160,0.020163519719871653
cg23205874,0.022725128495966886
cg13333405,0.014017994366950637
cg11873667,0.027779587766353968
cg21896938,0.030355050332355957
cg26133206,0.021183165830809498
cg02665570,0.015950734995986707
cg16799583,0.025948464785157006
cg16137976,0.019774114370392244
cg03780338,0.010860223531182978
cg15145357,0.026859070566625426
cg07097673,0.014738520828505696
cg15352224,0.021311680234358907
cg18526602,0.023165835699011122
cg08164334,0.03093025891122237
cg04780697,0.022428912223278807
cg03554264,0.018792792598515334
cg03955175,0.019830381229707247
cg10672508,0.03584363459782319
cg20622026,0.031044217641951793
cg03617467,0.020424902579376437
cg25100848,0.016373730192363527
cg00142759,0.029417151561358552
cg01556611,0.025723405261733008
cg21007414,0.02359681826672048
cg15576859,0.02981126224734584
cg10172932,0.021836250226694904
cg19096424,0.020805171183740975
cg16998835,0.013461857935104292
cg09467605,0.01668252202897943
cg01796104,0.02782515692748997
cg14460343,0.018188811625031928
cg22951641,0.020608804033885427
cg26203583,0.025042246206163927
cg27410837,0.029146154766436744
cg18219212,0.019097606872324164
cg00656387,0.022661974695485882
cg04148584,0.01743841465821601
cg06401851,0.028842171120246375
cg17251097,0.02153866778376399
cg16786868,0.0190180389765331
cg25181631,0.01910496271757242
cg08715142,0.018045582533714598
cg07683804,0.018960887458590085
cg25808839,0.03166796988888925
cg23091255,0.015363016544843188
cg00536289,0.013128184896591753
cg27295197,0.023037125821996882
cg01171898,0.027014992782150447
cg22814247,0.030809109910396034
cg22763181,0.026812131487308734
cg02528979,0.01785568731067768
cg07675399,0.016046926043578946
cg10797910,0.01566865076309978
cg27014927,0.014582688341825998
cg12421686,0.01719776220807112
cg05822179,0.021501664555574458
cg19100034,0.016564079195939413
cg13905586,0.030719756336687554
cg15755406,0.028711378981795106
cg24984818,0.02338761489453009
cg05372578,0.023394174233401642
cg17330200,0.028805124389257895
cg00848394,0.02305510698112941
cg01029302,0.01658415003684687
cg17536086,0.024171938134108204
cg03366677,0.02044958858993558
cg16843689,0.01144160319415127
cg08224646,0.017206647188020296
cg14248188,0.02380198014774372
cg19031374,0.029432674984565397
cg25393576,0.019736294857829642
cg00837838,0.01404843440300915
cg27447868,0.024500456212942348
cg24272216,0.023084112298435572
cg03752689,0.029898729907153306
cg22425418,0.01760683020859511
cg20454620,0.029786651928420796
cg14135814,0.017374180481222398
cg19610370,0.017913201215906595
cg07813370,0.016912745204981164
cg03218003,0.022916543402575477
cg01964683,0.028530818863314177
cg09169493,0.031634254432128445
cg24157364,0.014866406801989201
cg15605409,0.029861671043718934
cg08081869,0.019580746333807103
cg25357525,0.017161263285377888
cg02780328,0.026712556040114462
cg06123783,0.02810745594830545
cg06512514,0.03506613820671464
cg22771603,0.024609353760033682
cg12229505,0.022118624848338115
cg06839820,0.01363435333273508
cg01012280,0.033040236698630335
cg06713267,0.0202312815644199
cg24845823,0.019658037798224236
cg13347296,0.02324569368090776
cg08268160,0.022221920242847585
cg26673436,0.023899264534129754
cg00124432,0.026514424709752675
cg15317173,0.01845393776290915
cg00049286,0.03146662942263214
cg06759739,0.01932178048520987
cg13938881,0.029376594498224978
cg24396691,0.012901347965244834
cg18729896,0.012292131061625444
cg21874829,0.024978503273640814
cg18388552,0.0289320544257574
cg03114244,0.030399992262965147
cg14657818,0.015614269567275208
cg00367047,0.02518617483122985
cg07531268,0.02408176661788987
cg04861014,0.0222183162008885
cg10127679,0.02893293233764321
cg12104945,0.020341123186936434
cg12933677,0.03150722963873377
cg21179051,0.02171681182628819
cg26586300,0.01655640746610718
cg14686008,0.03564476848455641
cg14046757,0.017847614396580634
cg17647863,0.012570330513345686
cg19903333,0.02503361568135575
cg04882003,0.03195665199600779
cg20525712,0.01421499466664364
cg19961382,0.02523570395302568
cg15419313,0.01566024903456892
cg09225230,0.019640020312403385
cg06103677,0.01901388680722053
cg23846145,0.0205179864308398
cg14492800,0.012889654267717033
cg05282044,0.023149627293170216
cg05367248,0.02906901508309367
cg02902079,0.02637119414520256
cg12492900,0.025195251068239524
cg22943762,0.020494680466522367
cg11053496,0.015470320950611472
cg16544399,0.0172413149864985
cg07535751,0.026049393678836023
cg09723590,0.02183041678829278
cg24759994,0.018237714790220287
cg22716904,0.013114555565847012
cg24173344,0.016958238346024102
cg06407663,0.013740184091653035
cg08279008,0.024959273439858203
cg06961098,0.02654449094507
cg14257449,0.023511114547871737
cg25014222,0.02829742280759141
cg06118626,0.022310829774277004
cg17262025,0.019622481258036027
cg17842399,0.014142511754902698
cg11602459,0.018340005084972084
cg15490944,0.017003640925513454
cg16095951,0.019409471184514977
cg12329405,0.029803726596633866
cg19124923,0.023326787154674407
cg09021643,0.028919892781993275
cg27475174,0.022929280464567502
cg06551025,0.02400930319810934
cg26539524,0.02115196257416326
cg22491279,0.025837918234026053
cg10940957,0.026591425426916233
cg17652206,0.02175054738373927
cg24675344,0.02861098339240211
cg04069771,0.025175082303792184
cg01734140,0.018518061339827002
cg11007380,0.026095610676572466
cg18729862,0.02111723935439592
cg18955426,0.021828663453768736
cg25781480,0.02032002355248945
cg19098421,0.031921996562777964
cg09000583,0.02973176382638589
cg10650870,0.034408606910527176
cg11010242,0.027399570938654083
cg22602831,0.02811123921107698
cg04797985,0.028043171104145913
cg07150314,0.017730705241879308
cg14400389,0.025665193715281497
cg25930780,0.02278995868510677
cg10452206,0.023774485527906664
cg16889556,0.025352097070754153
cg13132016,0.032994487613101774
cg04919081,0.02374313199317235
cg19911446,0.023887678274444046
cg06584807,0.028960464880139442
cg05445476,0.02152700821154671
cg00562731,0.028978057473449392
cg22553140,0.0320376475235804
cg02755475,0.011522612410131444
cg27185138,0.02111010111301532
cg13963727,0.030302970416189574
cg06943981,0.019303712802325186
cg07484326,0.020846502157931185
cg01868213,0.022079538864787
cg25058918,0.02529677751641452
cg23700124,0.033746860917947416
cg15157791,0.023618297944546354
cg13393754,0.019529530256329884
cg10966500,0.02897778173877698
cg22377027,0.02047260412373485
cg12217517,0.027620157504852576
cg17049889,0.04042485045741074
cg14217102,0.024515672780493943
cg26685735,0.027348512082140047
cg03034192,0.01975806922071858
cg01858923,0.018490398768166286
cg11439068,0.014584088281993647
cg07810961,0.013128573187702065
cg22148191,0.027474351223755033
cg19958009,0.01585202971950466
cg08729407,0.024277455363604383
cg01869405,0.021452296309132445
cg15658376,0.023501668675857595
cg02552250,0.019071322908628934
cg11982332,0.018142908376421053
cg14835062,0.03280259314472493
cg19538733,0.02491180782849809
cg21263890,0.021924219395052454
cg26538931,0.017899176720130666
cg14258366,0.017893478919551682
cg07318110,0.02932903836719622
cg26332715,0.01879909435308636
cg14272822,0.027538757714166938
cg08886844,0.028606606439737677
cg24134479,0.028879156121937824
cg09286137,0.027146005882972373
cg24107988,0.027564875569030884
cg10339200,0.026831070822402315
cg09331640,0.01880070661714684
cg13451025,0.0255579172394611
cg11746480,0.025104232931408947
cg12919977,0.028414063282715115
cg18313583,0.024269001168532936
cg00712898,0.026980699615143076
cg00583332,0.03557302013744516
cg14091954,0.02215034895004835
cg13575058,0.03074196665150987
cg24683035,0.015500222337967573
cg03691812,0.026048333906096753
cg24006384,0.02501315788735392
cg17169566,0.022821075740534033
cg19251549,0.0287740977128554
cg10101470,0.011967662734824242
cg17942371,0.015186896365525997
cg01498231,0.022584216655041074
cg19158325,0.02236254969935341
cg01000469,0.01838345654557677
cg04299135,0.028576966240990667
cg06197006,0.0239533108939641
cg07897837,0.029137149592482016
cg23526973,0.029776194205696598
cg20648939,0.024265577620981672
cg16538496,0.027674772199668254
cg12513920,0.027069623485188297
cg11808746,0.01699335868495278
cg14474582,0.02422450152336754
cg23992449,0.013610182916298565
cg06765434,0.02983226550252187
cg23111772,0.019414192224991907
cg26808979,0.021675224305975654
cg08546335,0.010480915515380261
cg04122974,0.016407659759122006
cg13742159,0.018409136329386743
cg13120875,0.02333121305074129
cg06277900,0.015762921757157003
cg05334239,0.026110019512740026
cg19974445,0.022986291503184385
cg14279439,0.021277545902373764
cg10725121,0.01585437483636277
cg08334199,0.02042087537512538
cg11172693,0.02101771711425289
cg08306765,0.028023916092875068
cg08641866,0.012000598883177924
cg19472116,0.021935975516566106
cg11898009,0.019966272319681008
cg09255318,0.027075790788311103
cg01281426,0.02549161617299264
cg25456386,0.021005234052194496
cg27169503,0.034983371287981714
cg25111554,0.01596915532721363
cg04124316,0.020179436246487062
cg17133724,0.0169437968602122
cg19747852,0.01830677634667162
cg22030419,0.016574835209586497
cg09805010,0.024287526040969752
cg26220033,0.026894579776511458
cg06323957,0.026757824558326374
cg07892785,0.0239333658971439
cg16381596,0.017433085593247136
cg01859118,0.02660780912738029
cg20291925,0.03198561124430705
cg25045098,0.028947928494729155
cg02768742,0.027365478533156243
cg22683035,0.013391125929801717
cg25533556,0.018488245572888452
cg19074533,0.01433446902691871
cg16410890,0.019214514588845384
cg20074142,0.035188948687821076
cg22560410,0.01879527697732993
cg23600533,0.025475977974105394
cg02308192,0.03178274184840395
cg11643473,0.01712841922018478
cg07601672,0.016460389008154427
cg15369601,0.023258455373093997
cg04349673,0.024245848714131598
cg10142189,0.02651431585376038
cg10305311,0.030086543893045853
cg18392085,0.013689943331658927
cg09321097,0.015833784559813106
cg03027977,0.02706516488565997
cg20055841,0.01823403469999438
cg07098966,0.01778920757378291
cg05303586,0.032676121954243374
cg03345106,0.021639513217829347
cg19876775,0.032773409835804276
cg05522554,0.017018074098362868
cg21848549,0.03143889843023333
cg03111951,0.01642941151668506
cg24887416,0.01956806719287819
cg23175215,0.027382713258599003
cg06972217,0.023060157712825245
cg05032913,0.030722225019905038
cg26187061,0.02129132375346662
cg06765035,0.021314515701755903
cg14961949,0.020285296005546963
cg15558971,0.029407391900843658
cg20941820,0.02482535418887629
cg12316865,0.016421635295723394
cg18826267,0.020849403260496814
cg00619158,0.021633045427571725
cg17678877,0.02779743820645344
cg23398335,0.012385799454849047
cg25027091,0.01468126112091683
cg11605617,0.02776108852716828
cg02026896,0.02634680491330926
cg00910640,0.028047529074089958
cg14453326,0.015572705187235986
cg05347736,0.03137089042725112
cg03728046,0.02403342581101841
cg06871262,0.024093409650128517
cg02120714,0.01329530362013919
cg21114485,0.024005338653726005
cg07329135,0.026325390962600555
cg26626729,0.022465504089501147
cg25496071,0.015939371624824644
cg15580724,0.015291784870308894
cg22521096,0.02836177846906593
cg22014867,0.01642858400834597
cg27194187,0.021939387591326274
cg03884976,0.01171514907238319
cg17812850,0.031001795279979857
cg13236854,0.02617454721013025
cg01069753,0.019481096404124675
cg15318532,0.029143018250920017
cg12756303,0.024331640270113582
cg26573952,0.01266355941714461
cg27063170,0.021288515989299102
cg08676812,0.026116037845058348
cg08179898,0.013264160671980748
cg00597055,0.0284925052643083
cg02001200,0.02091717034429694
cg10965432,0.0250021392524678
cg16146177,0.01770847851430886
cg10817500,0.013662435224255016
cg13773914,0.01862603590430849
cg17303299,0.025375047158172716
cg01308931,0.015186922399554527
cg18375296,0.015465998076725494
cg17565880,0.028916312612398114
cg13094267,0.02303668179688001
cg09243759,0.018896186422110623
cg00155429,0.02497183601111497
cg25993851,0.014167026504170682
cg26226968,0.02597716136279804
cg14965477,0.020606777544606044
cg17154187,0.01111345326914009
